type,no,id,ja,en,use,note,author
APP,,tf10004080,勤務表とタイムレポートの退社打刻時の「日次確定する」のチェックをデフォルトでオンにする場合、チェックしてください （※日次確定を使用する設定の場合のみ有効です）。,"Check to turn the timesheet and time report clock out time ""daily confirmation"" on by default. (*Valid only when daily confirmation is configured to be used.)",J,,Mari
APP,,tf10004090,月次サマリーの日次の労働時間に実時間を表示,Show actual work hrs. for daily work hrs. on mo. summary,J,,Mari
APP,,tf10004100,月次サマリーの日毎の労働時間は総労働時間（有給休暇を含めた時間）を通常は表示しますが、実労働時間を表示させる場合はチェックしてください。,Daily work hours in the monthly summary usually shows the total work hours (including paid leave). Check to show actual work hours.,J,,Mari
APP,,tf10004110,お知らせの自動表示をしない,Do not automatically show information,J,,GLOVA
APP,,tf10004120,勤務表を開いた時にお知らせが１件以上あるとダイアログが自動表示されますが、表示させたくない場合はチェックしてください（代わりにお知らせボタンが点滅するようになります）。,The dialog window will automatically be displayed if there are one or more notifications when the timesheet is opened. Check this if you do not wish to have it displayed. (The notification button will then blink instead.),J,notifications を画面表示と統一した方がわかりやすいでしょう。,Mari
APP,,tf10004130,出社・退社時のChatterフィードを行わない,Disable Chatter feed for clock in & out.,J,,Mari
APP,,tf10004140,出社・退社打刻をした時、Chatterに自動的に発言するのを止めたい場合チェックしてください。,Check to disable the automatic clocking features in Chatter.,J,,
APP,,tf10004150,取消または却下された申請の扱い,Canceled and Denied Request Handling,J,,Mari
APP,,tf10004160,0または空欄：取消または却下された申請を非表示にできる\n1:取消または却下された申請を非表示にできない\n（日次の勤怠関連申請とフレックスの月次残業申請に対してのみ有効です）,0 or empty field: Can select not to show canceled or denied request\n1: Cannot select not to show canceled or denied request\n  (Valid only for requests related to daily attendance and monthly overtime for flexible work pattern) ,J,,Mari
APP,,tf10004170,休日出勤申請、残業申請、早朝勤務申請の事前申請と事後申請を区別する,"Differentiate advance & follow-up Holiday Work Request, Overtime Work Request and Early Morning Work Request.",J,,Mari
APP,,tf10004180,休日出勤申請、残業申請、早朝勤務申請のいずれかに限り、「事前申請」または「事後申請」の表示をします（申請時は「事後申請」のみ表示）。,"Show ""advance request"" or ""after-the-fact request"" only for holiday work requests, overtime requests, or early morning work requests. (Shows only ""after-the-fact requests"" at the time of a request.)",J,,Mari
APP,,tf10004190,退社打刻は出社時刻から24時間後までとする,Must clock out within 24 hours. of clock in,J,,Mari
APP,,tf10004200,ONにすると退社打刻時に前日の出社時刻から24時間以内なら前日勤務の退社とみなします。OFFの場合は5AMまでを前日からの勤務とみなします。,"When turned on, your clocking out is considered as you clocking out of work on the previous day if no more than 24 hours have passed since you clocked in. When turned off, your clocking out is considered as work continuing from the previous day until 5 am.",J,,
APP,,tf10004210,退社時刻未入力でも日付が変われば出社打刻可,Can clock in even if not clocked out prev. day,J,,Mari
APP,,tf10004220,前日の退社時刻が未入力でも、日付が変われば常に出社打刻ボタンを有効にする場合に ON にします。,Turn this on to always enable the Clock In button at midnight for the next day even if the employee has not clocked out for the day.,J,,Mari
APP,,tf10004230,勤務表の月次サマリーボタンを非表示にする,Hide monthly summary button on timesheet,J,,Mari
APP,,tf10004240,勤務表の下部の集計値エリアを非表示にする,Hide totals at bottom of timesheet.,J,,Mari
APP,,tf10004250,勤怠グラフのポップアップを非表示にする,Hide the work attendance chart pop-up.,J,,GLOVA
APP,,tf10004260,グラフにマウスカーソルを重ねた時のポップアップを非表示にするとともに、残業申請・早朝勤務申請・休日出勤申請の各画面の「当月時間外残業」も非表示にします。,"Hide the pop-up that appears when the cursor is placed on the graph and hide ""the overtime in excess of statutory work hrs in the current month"" on the overtime request page, the early morning work request page and the holiday work request page.",J,,Mari
APP,,tf10004270,申請の備考と日次の備考を保存時に結合しない,Do not combine request & daily remarks when saving,J,,Mari
APP,,tf10004280,申請期間が月度をまたぐ申請を禁止する,Forbid requests exceeding month,J,,Mari
APP,,tf10004290,出社時刻から退社時刻の制限,Restrictions on clock in to clock out time,J,,Mari
APP,,tf10004300,出社時刻から退社時刻の制限時間を選択してください。選択なしの場合はデフォルト値(最大 48 時間)で制限します(ただし、退社時刻は48:00まで)。,"Select restrictions on clock out time based on time clocked in. If none are selected, the default value will be set (maximum 48 hours, however, leaving time until 48:00).",J,,Mari
APP,,tf10004310,打刻を許可するIPアドレス,IP addresses allowed to clock in or out.,J,,Mari
APP,,tf10004320,ブラウザから打刻を許可するIPアドレスを制限できます。\n許可するIPアドレスを1行ごとに入力してください。,IP addresses allowed to clock from browser can be restricted. \n Enter each IP address allowed on a separate line. ,J,,Mari
APP,,tf10004330,Chatter打刻を利用しない,Do not use Chatter clocking.,J,,GLOVA
APP,,tf10004340,Chatter投稿で打刻する機能を利用しない。,Do not use clocking features in Chatter posts.,J,,Mari
APP,,tf10004350,自分がジョブリーダーのジョブのみ表示,Show only jobs for which you are job leader,J,,Mari
APP,,tf10004360,他社員の月次工数実績画面を閲覧する際に、自分がジョブリーダーのジョブのみ表示します（その社員のデータの閲覧または編集権限がある場合は無条件ですべて表示します）。,Show only jobs of which the employee is the job leader when viewing another employee's Monthly Actual Project Hours Worked page (shows all unconditionally if the employee has privileges to view or edit the employee's data).,J,,Mari
APP,,tf10004370,作業報告の改行を有効のまま表示する,Show work report w/ line breaks enabled.,J,,Mari
APP,,tf10004380,作業報告を表示する際に改行を有効のまま表示する場合はチェックしてください,Check to show work reports with the line breaks enabled.,J,,Mari
APP,,tf10004390,ジョブ管理機能の使用者の制限,Job management feature user restrictions,J,,Mari
APP,,tf10004400,0・・ジョブ編集全般とジョブ管理設定を許可\n1・・ジョブ編集許可（作成・削除・ジョブコード編集以外）、ジョブ管理設定不可,"0・・Allow general job editing and job management settings\n1・・Allow job editing (except creation, deletion or job code editing), does not allow job administration settings ",J,,Mari
APP,,tf10004401,ジョブ編集全般とジョブ管理設定を許可,Permit overall job editing and job management settings,J,,
APP,,tf10004402,ジョブ編集許可（作成・削除・ジョブコード編集以外）、ジョブ管理設定不可,"Permit job editing (other than creation, deletion, and job code editing); job management cannot be permitted.",J,,
APP,,tf10004410,仕訳データを作成する,Create entry data,J,,GLOVA
APP,,tf10004420,0=しない、1=する,0: No\n1: Yes,J,,GLOVA
APP,,tf10004430,承認待ちまたは承認済みでも経費管理者は経費明細の修正ができる,Exp mgrs can modify app. item. exp lists,J,,Mari
APP,,tf10004440,承認中でも上長が経費明細の修正ができる,Emp's mgr can modify itemized exp. list under approval,J,,Mari
APP,,tf10004450,駅探検索機能,Ekitan Search Features,J,,GLOVA
APP,,tf10004460,交通費精算機能で、駅探検索を利用するかどうかを設定します,Set whether or not to use the Ekitan search features to adjust transportation costs.,J,,
APP,,tf10004470,駅探ライセンスキー,Ekitan License Key,J,,GLOVA
APP,,tf10004480,駅探検索を利用するためのお客様ごとに発行されるライセンスキーを設定します。,Set a license key for using Ekitan Search that will be issued to every customer.,J,,
APP,,tf10004490,駅探検索機能について,Regarding Ekitan search features,J,,GLOVA
APP,,tf10004500,24時間,24 hours,J,,
APP,,tf10004510,48時間,48 hours,J,,
APP,,tf10004520,打刻を許可するIPアドレスが正しくありません,IP address is not correct,J,,
APP,,tf10004530,経費関連設定,Expense Reimbursement Settings,J,,
APP,,tf10004540,承認申請のタイトルと内容を日本語と英語の併記にする,Title and content of the request is also shown in English and Japanese,J,,
APP,,tf10004550,Attendance Sheet,,J,,
APP,,tf10004560,Time Report,,J,,
APP,,tf10004570,Monthly Actual Project Hours Worked,,J,,
APP,,tf10004580,Expense Reimbursement,,J,,
APP,,tf10004590,Expense pre-approval,,J,,
APP,,tf10004600,駅探検索機能のご利用には無料の登録が必要です。,Free registration is required to use the search function Ekitan.,J,,
APP,,tf10004610,駅探検索機能は30日間のトライアル期間中です。<br/>今後のご利用には無料の登録が必要です。,Ekitan search function is a trial period of 30 days.<br/>Free registration is required to use in the future.,J,,
APP,,tf10004630,駅探検索機能がご利用いただけます。,Are available Ekitan search function.,J,,
APP,,tf10004640,駅探検索については<a href='{0}' target='_blank'>ここをクリックしてください</a>。,<a href='{0}' target='_blank'>Please click here</a> for Ekitan search.,J,,
APP,,tf10004650,http://digitalcoast.force.com/teamspirit/TSEkitanLicence?id={0},http://digitalcoast.force.com/teamspirit/TSEkitanLicence?id={0},J,,
APP,,tf10004660,勤怠レポートフォルダを開く,Open an Attendance Report Folder,J,,小島
APP,,tf10004670,経費レポートフォルダを開く,Open an Expense Reimbursement Report folder,J,,小島
APP,,tf10004680,工数実績レポートフォルダを開く,Open a Actual Project Hours Worked Report folder,J,,小島
APP,,tf10004690,領収書要,Receipt required,J,,GLOVA
APP,,tf10004700,シフト開始時刻に合わせて、所定休憩と半休の時間帯をずらす,Move regular break time and half-day leave time in accordance with shift start time.,J,,小島
APP,,tf10004710,シフトした勤務時間と所定勤務時間を連動させる,Link alternate shift work hours and regular work hours.,J,,小島
APP,,tf10004711,シフトした勤務時間とみなし労働時間を連動させる（所定勤務時間は短縮のみ連動）,Link alternate shift work hours and deemed work hours. (confined with shortening work time ),J,,小島
APP,,tf10004720,（所定勤務時間 {0} 実働時間 {1}）,(Regular work hours {0} Actual work hours {1}),J,,小島
APP,,tf10004730,（所定勤務時間 {0}＋残業 {1}）,(Regular work hours {0} + Overtime {1}),J,,小島
APP,,tf10004740,（所定勤務時間 {0} コア時間帯 {1}）,(Regular work hours {0} Core Time {1}),J,,小島
APP,,tf10004750,（所定勤務時間 {0} みなし労働時間 {1}）,(Regular work hours {0} Deemed work hours {1}),J,,小島
APP,,tf10004760,※ 社員に勤務体系を紐づけると、起算日の異なる勤務体系に変更できません。ご注意ください。,"* After setting the Employee type, you can not change the Employee type of different Start Date. Please note",J,,小島
APP,,tf10004770,{0} のタイムレポートへ,Transition to Time Report of {0},J,,小島
APP,,tf10004780,ファイル拡張子による添付可否の設定,Attachment settings propriety by file extension,J,,小島
APP,,tf10004790,"デフォルトでは拡張子が png, jpg, jpeg, jpe, gif, pdf, xls, xlsx のファイルを添付可能です。拡張子を改行区切りで入力することで、添付可能なファイルの種類を追加することができます。拡張子の前に'/'をつけると添付不可になります。","Extension is attached files can be png, jpg, jpeg, jpe, gif, pdf, xls, xlsx of by default. By entering a newline-separated extension, you can add the type of file that can be attached. It means not permitted if there is a '/' before the extension.",J,,小島
APP,,tf10004800,この勤務体系はすでに削除されています。,This Empolyee type has already been deleted.,B,,小島
APP,,tf10004810,勤務体系\n「{0}」を無効化します。よろしいですか？,"Do you wish to disable the Employee type \n""{0}""?",J,,小島
